title,company,location,job_type,url,link,source,score,posted_at,posted_text,scraped_on,scraped_time,run_profile,job_window,scraped_at,status,notes
Quality Analyst,SportVot,Mumbai,Internship,https://internshala.com/internship/detail/quality-analyst-internship-in-mumbai-at-sportvot1772800020,https://internshala.com/internship/detail/quality-analyst-internship-in-mumbai-at-sportvot1772800020,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Quality Control Personnel,Ancillarie LLP,Mumbai,Internship,https://internshala.com/internship/detail/quality-control-personnel-internship-in-mumbai-at-ancillarie-llp1773820679,https://internshala.com/internship/detail/quality-control-personnel-internship-in-mumbai-at-ancillarie-llp1773820679,Internshala - Internship,0,,5 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Research And Development,Plix - The Plant Flix,Mumbai,Internship,https://internshala.com/internship/detail/research-and-development-internship-in-mumbai-at-plix-the-plant-flix1773834254,https://internshala.com/internship/detail/research-and-development-internship-in-mumbai-at-plix-the-plant-flix1773834254,Internshala - Internship,0,,5 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Retail Operations,Tomorrowland Apparels Private Limited,Mumbai,Internship,https://internshala.com/internship/detail/retail-operations-internship-in-mumbai-at-tomorrowland-apparels-private-limited1773393949,https://internshala.com/internship/detail/retail-operations-internship-in-mumbai-at-tomorrowland-apparels-private-limited1773393949,Internshala - Internship,0,,1 week ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Retail Product Listing Executive (On Site),Trinity Packaging Co. Pvt. Ltd.,Mumbai,Internship,https://internshala.com/internship/detail/retail-product-listing-executive-internship-in-mumbai-at-trinity-packaging-co-pvt-ltd1770183902,https://internshala.com/internship/detail/retail-product-listing-executive-internship-in-mumbai-at-trinity-packaging-co-pvt-ltd1770183902,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Sales and Marketing,Vascon Engineers Limited,Mumbai,Internship,https://internshala.com/internship/detail/sales-and-marketing-internship-in-mumbai-at-vascon-engineers-limited1774256198,https://internshala.com/internship/detail/sales-and-marketing-internship-in-mumbai-at-vascon-engineers-limited1774256198,Internshala - Internship,0,,,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Supply Chain & Logistics Operations,Sneads,Mumbai,Internship,https://internshala.com/internship/detail/supply-chain-logistics-operations-internship-in-mumbai-at-sneads1773065229,https://internshala.com/internship/detail/supply-chain-logistics-operations-internship-in-mumbai-at-sneads1773065229,Internshala - Internship,0,,1 week ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Telecalling,Kulswamini Enterprises,Mumbai,Internship,https://internshala.com/internship/detail/telecalling-internship-in-mumbai-at-kulswamini-enterprises1771482410,https://internshala.com/internship/detail/telecalling-internship-in-mumbai-at-kulswamini-enterprises1771482410,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Developement,Dent O Luxe,Mumbai (Hybrid),Internship,https://internshala.com/internship/detail/part-time-business-developement-internship-in-mumbai-at-dent-o-luxe1772271579,https://internshala.com/internship/detail/part-time-business-developement-internship-in-mumbai-at-dent-o-luxe1772271579,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Development,Infinitywayworks Media LLP,Mumbai (Hybrid),Internship,https://internshala.com/internship/detail/business-development-internship-in-mumbai-at-infinitywayworks-media-llp1771841860,https://internshala.com/internship/detail/business-development-internship-in-mumbai-at-infinitywayworks-media-llp1771841860,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Strategy,Oftn,Mumbai (Hybrid),Internship,https://internshala.com/internship/detail/business-strategy-internship-in-mumbai-at-oftn1773942123,https://internshala.com/internship/detail/business-strategy-internship-in-mumbai-at-oftn1773942123,Internshala - Internship,0,,3 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Digital Transformation,KNAV CPA,Mumbai (Hybrid),Internship,https://internshala.com/internship/detail/digital-transformation-internship-in-mumbai-at-knav-cpa1773838384,https://internshala.com/internship/detail/digital-transformation-internship-in-mumbai-at-knav-cpa1773838384,Internshala - Internship,0,,5 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Equity Analyst,Robocapital,Mumbai (Hybrid),Internship,https://internshala.com/internship/detail/equity-analyst-internship-in-mumbai-at-robocapital1773823001,https://internshala.com/internship/detail/equity-analyst-internship-in-mumbai-at-robocapital1773823001,Internshala - Internship,0,,5 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Financial Research Analyst,Aureva Wealth Advisors Private Limited,Mumbai (Hybrid),Internship,https://internshala.com/internship/detail/financial-research-analyst-internship-in-mumbai-at-aureva-wealth-advisors-private-limited1773132426,https://internshala.com/internship/detail/financial-research-analyst-internship-in-mumbai-at-aureva-wealth-advisors-private-limited1773132426,Internshala - Internship,0,,1 week ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Marketing Associate,Outdoor Goats,Mumbai (Hybrid),Internship,https://internshala.com/internship/detail/marketing-associate-internship-in-mumbai-at-outdoor-goats1772519395,https://internshala.com/internship/detail/marketing-associate-internship-in-mumbai-at-outdoor-goats1772519395,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Sales,WEALTH ACUMEN,Mumbai (Hybrid),Internship,https://internshala.com/internship/detail/sales-internship-in-mumbai-at-wealth-acumen1771692173,https://internshala.com/internship/detail/sales-internship-in-mumbai-at-wealth-acumen1771692173,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Telecalling,OLAMOR,Mumbai (Hybrid),Internship,https://internshala.com/internship/detail/part-time-telecalling-internship-in-mumbai-at-olamor1771352248,https://internshala.com/internship/detail/part-time-telecalling-internship-in-mumbai-at-olamor1771352248,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Virtual Reality Solution Trainer,HaloBIT,Mumbai (Hybrid),Internship,https://internshala.com/internship/detail/virtual-reality-solution-trainer-internship-in-mumbai-at-halobit1772551746,https://internshala.com/internship/detail/virtual-reality-solution-trainer-internship-in-mumbai-at-halobit1772551746,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Database Building/Management,Techphoton Solutions Private Limited,"Mysuru, Bangalore, Chikmagalur, Mangaluru Sub-District (Hybrid)",Internship,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772180354,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772180354,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Analytics,Career-Domain,Nagpur,Internship,https://internshala.com/internship/detail/business-analytics-internship-in-nagpur-at-career-domain1774265895,https://internshala.com/internship/detail/business-analytics-internship-in-nagpur-at-career-domain1774265895,Internshala - Internship,0,,,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Strategy,Career-Domain,Nagpur,Internship,https://internshala.com/internship/detail/business-strategy-internship-in-nagpur-at-career-domain1774265680,https://internshala.com/internship/detail/business-strategy-internship-in-nagpur-at-career-domain1774265680,Internshala - Internship,0,,,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Data Analytics,Career-Domain,Nagpur,Internship,https://internshala.com/internship/detail/data-analytics-internship-in-nagpur-at-career-domain1773400801,https://internshala.com/internship/detail/data-analytics-internship-in-nagpur-at-career-domain1773400801,Internshala - Internship,0,,1 week ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Strategy,Gristip,Nagpur (Hybrid),Internship,https://internshala.com/internship/detail/business-strategy-internship-in-nagpur-at-gristip1773993366,https://internshala.com/internship/detail/business-strategy-internship-in-nagpur-at-gristip1773993366,Internshala - Internship,0,,3 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Fellowship,Project NANDA,Nashik (Hybrid),Internship,https://internshala.com/internship/detail/business-fellowship-internship-in-nashik-at-project-nanda1772443076,https://internshala.com/internship/detail/business-fellowship-internship-in-nashik-at-project-nanda1772443076,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations,Scogo Networks Private Limited,Navi Mumbai,Internship,https://internshala.com/internship/detail/operations-internship-in-navi-mumbai-at-scogo-networks-private-limited1773901064,https://internshala.com/internship/detail/operations-internship-in-navi-mumbai-at-scogo-networks-private-limited1773901064,Internshala - Internship,0,,4 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Travel Desk,Prasol Chemicals Ltd.,Navi Mumbai,Internship,https://internshala.com/internship/detail/travel-desk-internship-in-navi-mumbai-at-prasol-chemicals-ltd1773041716,https://internshala.com/internship/detail/travel-desk-internship-in-navi-mumbai-at-prasol-chemicals-ltd1773041716,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations,Charismight,"Navi Mumbai, Mumbai, Vashi, Panvel, Kharghar",Internship,https://internshala.com/internship/detail/operations-internship-in-multiple-locations-at-charismight1773747119,https://internshala.com/internship/detail/operations-internship-in-multiple-locations-at-charismight1773747119,Internshala - Internship,0,,6 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Associate People Consultant - HR,VAYUZ TECHNOLOGIES PRIVATE LIMITED,Noida,Internship,https://internshala.com/internship/detail/associate-people-consultant-hr-internship-in-noida-at-vayuz-technologies-private-limited1772186624,https://internshala.com/internship/detail/associate-people-consultant-hr-internship-in-noida-at-vayuz-technologies-private-limited1772186624,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Associate People Consultant-HR,VAYUZ Technologies,Noida,Internship,https://internshala.com/internship/detail/associate-people-consultant-hr-internship-in-noida-at-vayuz-technologies1772778935,https://internshala.com/internship/detail/associate-people-consultant-hr-internship-in-noida-at-vayuz-technologies1772778935,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Consultant,Bevysquare Social Private Limited,Noida,Internship,https://internshala.com/internship/detail/business-consultant-internship-in-noida-at-bevysquare-social-private-limited1772696798,https://internshala.com/internship/detail/business-consultant-internship-in-noida-at-bevysquare-social-private-limited1772696798,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Development,Ravi Ahirwar,Noida,Internship,https://internshala.com/internship/detail/business-development-internship-in-noida-at-ravi-ahirwar1773217062,https://internshala.com/internship/detail/business-development-internship-in-noida-at-ravi-ahirwar1773217062,Internshala - Internship,0,,1 week ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Development Executive,Ramyoz,Noida,Internship,https://internshala.com/internship/detail/business-development-executive-internship-in-noida-at-ramyoz1773475799,https://internshala.com/internship/detail/business-development-executive-internship-in-noida-at-ramyoz1773475799,Internshala - Internship,0,,1 week ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Research,IPR Support & Research Services,Noida,Internship,https://internshala.com/internship/detail/business-research-internship-in-noida-at-ipr-support-research-services1773810476,https://internshala.com/internship/detail/business-research-internship-in-noida-at-ipr-support-research-services1773810476,Internshala - Internship,0,,5 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Data Analytics,Zopper,Noida,Internship,https://internshala.com/internship/detail/data-analytics-internship-in-noida-at-zopper1772594072,https://internshala.com/internship/detail/data-analytics-internship-in-noida-at-zopper1772594072,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Data Analytics,Ubalance Lifestyle Private Limited,Noida,Internship,https://internshala.com/internship/detail/data-analytics-internship-in-noida-at-ubalance-lifestyle-private-limited1771572476,https://internshala.com/internship/detail/data-analytics-internship-in-noida-at-ubalance-lifestyle-private-limited1771572476,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Database/MIS,Empor Marcom,Noida,Internship,https://internshala.com/internship/detail/database-mis-internship-in-noida-at-empor-marcom1773818048,https://internshala.com/internship/detail/database-mis-internship-in-noida-at-empor-marcom1773818048,Internshala - Internship,0,,5 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Finance & Accounting,Reliable Allied Services,Noida,Internship,https://internshala.com/internship/detail/finance-accounting-internship-in-noida-at-reliable-allied-services1770793851,https://internshala.com/internship/detail/finance-accounting-internship-in-noida-at-reliable-allied-services1770793851,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Learning Experience & Data,Optima Learn,Noida,Internship,https://internshala.com/internship/detail/learning-experience-data-internship-in-noida-at-optima-learn1772192882,https://internshala.com/internship/detail/learning-experience-data-internship-in-noida-at-optima-learn1772192882,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations,PD Global,Noida,Internship,https://internshala.com/internship/detail/operations-internship-in-noida-at-pd-global1773481760,https://internshala.com/internship/detail/operations-internship-in-noida-at-pd-global1773481760,Internshala - Internship,0,,1 week ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations,Dextech,Noida,Internship,https://internshala.com/internship/detail/operations-internship-in-noida-at-dextech1773233759,https://internshala.com/internship/detail/operations-internship-in-noida-at-dextech1773233759,Internshala - Internship,0,,1 week ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations,Bosscoder Academy,Noida,Internship,https://internshala.com/internship/detail/operations-internship-in-noida-at-bosscoder-academy1772090098,https://internshala.com/internship/detail/operations-internship-in-noida-at-bosscoder-academy1772090098,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations,MyOperator,Noida,Internship,https://internshala.com/internship/detail/operations-internship-in-noida-at-myoperator1773054245,https://internshala.com/internship/detail/operations-internship-in-noida-at-myoperator1773054245,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations,Info LinguaLeaps,Noida,Internship,https://internshala.com/internship/detail/operations-internship-in-noida-at-info-lingualeaps1773583955,https://internshala.com/internship/detail/operations-internship-in-noida-at-info-lingualeaps1773583955,Internshala - Internship,0,,7 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations,TripHawker,Noida,Internship,https://internshala.com/internship/detail/operations-internship-in-noida-at-triphawker1773134463,https://internshala.com/internship/detail/operations-internship-in-noida-at-triphawker1773134463,Internshala - Internship,0,,1 week ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations - Counselor,4PL Consultancy,Noida,Internship,https://internshala.com/internship/detail/operations-counselor-internship-in-noida-at-4pl-consultancy1773078740,https://internshala.com/internship/detail/operations-counselor-internship-in-noida-at-4pl-consultancy1773078740,Internshala - Internship,0,,1 week ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Quality Analyst,Indian Robotics Solution,Noida,Internship,https://internshala.com/internship/detail/quality-analyst-internship-in-noida-at-indian-robotics-solution1773383814,https://internshala.com/internship/detail/quality-analyst-internship-in-noida-at-indian-robotics-solution1773383814,Internshala - Internship,0,,1 week ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations & Growth Associate,Perky,"Panjim, Nagpur",Internship,https://internshala.com/internship/detail/operations-growth-associate-internship-in-multiple-locations-at-perky1772446894,https://internshala.com/internship/detail/operations-growth-associate-internship-in-multiple-locations-at-perky1772446894,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Statistics And Signal Processing,OnaWave Medical,Pilani (Hybrid),Internship,https://internshala.com/internship/detail/statistics-and-signal-processing-internship-in-pilani-at-onawave-medical1774098718,https://internshala.com/internship/detail/statistics-and-signal-processing-internship-in-pilani-at-onawave-medical1774098718,Internshala - Internship,0,,2 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Machine Learning Engineer,TSTEPS PRIVATE LIMITED,"Pondicherry, Andra (Hybrid)",Internship,https://internshala.com/internship/detail/machine-learning-engineer-internship-in-multiple-locations-at-tsteps-private-limited1772714469,https://internshala.com/internship/detail/machine-learning-engineer-internship-in-multiple-locations-at-tsteps-private-limited1772714469,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Database Building/Management,Techphoton Solutions Private Limited,"Pondicherry, Telangana, Andhra Pradesh (Hybrid)",Internship,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772176825,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772176825,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Database Building/Management,Techphoton Solutions Private Limited,"Puduchery, Tamil Nadu (Hybrid)",Internship,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772177585,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772177585,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Development (Sales),Katalyst Software Services Limited,Pune,Internship,https://internshala.com/internship/detail/business-development-sales-internship-in-pune-at-katalyst-software-services-limited1772601466,https://internshala.com/internship/detail/business-development-sales-internship-in-pune-at-katalyst-software-services-limited1772601466,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Development Executive,Tradexa Technologies Private Limited,Pune,Internship,https://internshala.com/internship/detail/business-development-executive-internship-in-pune-at-tradexa-technologies-private-limited1774008708,https://internshala.com/internship/detail/business-development-executive-internship-in-pune-at-tradexa-technologies-private-limited1774008708,Internshala - Internship,0,,3 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Strategy,URHRO,Pune,Internship,https://internshala.com/internship/detail/business-strategy-internship-in-pune-at-urhro1771926487,https://internshala.com/internship/detail/business-strategy-internship-in-pune-at-urhro1771926487,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Data Science,Maxgen Technologies Private Limited,Pune,Internship,https://internshala.com/internship/detail/data-science-internship-in-pune-at-maxgen-technologies-private-limited1772136387,https://internshala.com/internship/detail/data-science-internship-in-pune-at-maxgen-technologies-private-limited1772136387,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
E-Commerce Sales,Shardul Trading Company,Pune,Internship,https://internshala.com/internship/detail/e-commerce-sales-internship-in-pune-at-shardul-trading-company1772110448,https://internshala.com/internship/detail/e-commerce-sales-internship-in-pune-at-shardul-trading-company1772110448,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Fixed Assets Verification And Tagging,Turbotrack Asset Solutions Private Limited,Pune,Internship,https://internshala.com/internship/detail/fixed-assets-verification-and-tagging-internship-in-pune-at-turbotrack-asset-solutions-private-limited1774276302,https://internshala.com/internship/detail/fixed-assets-verification-and-tagging-internship-in-pune-at-turbotrack-asset-solutions-private-limited1774276302,Internshala - Internship,0,,just now,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Growth Associate,Spolto,Pune,Internship,https://internshala.com/internship/detail/growth-associate-internship-in-pune-at-spolto1772442263,https://internshala.com/internship/detail/growth-associate-internship-in-pune-at-spolto1772442263,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Human Resources (HR),Qualis Engineers,Pune,Internship,https://internshala.com/internship/detail/human-resources-hr-internship-in-pune-at-qualis-engineers1773930178,https://internshala.com/internship/detail/human-resources-hr-internship-in-pune-at-qualis-engineers1773930178,Internshala - Internship,0,,3 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Market Research,Inspacco,Pune,Internship,https://internshala.com/internship/detail/market-research-internship-in-pune-at-inspacco1771841788,https://internshala.com/internship/detail/market-research-internship-in-pune-at-inspacco1771841788,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Mechanical Engineering (Prototype Development),Kaarpa Sporting Goods Pvt Ltd,Pune,Internship,https://internshala.com/internship/detail/mechanical-engineering-prototype-development-internship-in-pune-at-kaarpa-sporting-goods-pvt-ltd1769662277,https://internshala.com/internship/detail/mechanical-engineering-prototype-development-internship-in-pune-at-kaarpa-sporting-goods-pvt-ltd1769662277,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Offline Retail Outlet Sales,DAPS,Pune,Internship,https://internshala.com/internship/detail/offline-retail-outlet-sales-internship-in-pune-at-daps1770374899,https://internshala.com/internship/detail/offline-retail-outlet-sales-internship-in-pune-at-daps1770374899,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations,Lime Learn Eduserv Private Limited,Pune,Internship,https://internshala.com/internship/detail/operations-internship-in-pune-at-lime-learn-eduserv-private-limited1773070548,https://internshala.com/internship/detail/operations-internship-in-pune-at-lime-learn-eduserv-private-limited1773070548,Internshala - Internship,0,,1 week ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations,Inspacco,Pune,Internship,https://internshala.com/internship/detail/operations-internship-in-pune-at-inspacco1771909147,https://internshala.com/internship/detail/operations-internship-in-pune-at-inspacco1771909147,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations,TopMentor,Pune,Internship,https://internshala.com/internship/detail/operations-internship-in-pune-at-topmentor1772617111,https://internshala.com/internship/detail/operations-internship-in-pune-at-topmentor1772617111,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations,BTW Visa Services,Pune,Internship,https://internshala.com/internship/detail/operations-internship-in-pune-at-btw-visa-services1771824913,https://internshala.com/internship/detail/operations-internship-in-pune-at-btw-visa-services1771824913,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Operations Executive,QuickHyre,Pune,Internship,https://internshala.com/internship/detail/part-time-operations-executive-internship-in-pune-at-quickhyre1773218678,https://internshala.com/internship/detail/part-time-operations-executive-internship-in-pune-at-quickhyre1773218678,Internshala - Internship,0,,1 week ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Quality Control Supervisor,Farmdidi,Pune,Internship,https://internshala.com/internship/detail/quality-control-supervisor-internship-in-pune-at-farmdidi1773983991,https://internshala.com/internship/detail/quality-control-supervisor-internship-in-pune-at-farmdidi1773983991,Internshala - Internship,0,,3 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Warehouse Operations,Farmdidi,Pune,Internship,https://internshala.com/internship/detail/warehouse-operations-internship-in-pune-at-farmdidi1774250123,https://internshala.com/internship/detail/warehouse-operations-internship-in-pune-at-farmdidi1774250123,Internshala - Internship,0,,,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Business Consultant,GNR Solution Private Limited,Pune (Hybrid),Internship,https://internshala.com/internship/detail/business-consultant-internship-in-pune-at-gnr-solution-private-limited1771912355,https://internshala.com/internship/detail/business-consultant-internship-in-pune-at-gnr-solution-private-limited1771912355,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
HR & Operations Executive,Legends United Football Academy India(LUFC INDIA),Pune (Hybrid),Internship,https://internshala.com/internship/detail/hr-operations-executive-internship-in-pune-at-legends-united-football-academy-indialufc-india1774248485,https://internshala.com/internship/detail/hr-operations-executive-internship-in-pune-at-legends-united-football-academy-indialufc-india1774248485,Internshala - Internship,0,,,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Database Building/Management,Techphoton Solutions Private Limited,"Pune, Mumbai, Nagpur, Maharashtra (Hybrid)",Internship,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772173004,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772173004,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Chemistry & Life Sciences,Mpower Energy Company Private Limited,"Pune, Mumbai, Vasai-Virar",Internship,https://internshala.com/internship/detail/chemistry-life-sciences-internship-in-multiple-locations-at-mpower-energy-company-private-limited1772548010,https://internshala.com/internship/detail/chemistry-life-sciences-internship-in-multiple-locations-at-mpower-energy-company-private-limited1772548010,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Pharmaceutical,Mpower American Fuels LLC.,"Pune, Mumbai, Vasai-Virar",Internship,https://internshala.com/internship/detail/pharmaceutical-internship-in-multiple-locations-at-mpower-american-fuels-llc1772549115,https://internshala.com/internship/detail/pharmaceutical-internship-in-multiple-locations-at-mpower-american-fuels-llc1772549115,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Chemical Engineering & Biotechnology,Mpower Urja,"Pune, Mumbai, Virar",Internship,https://internshala.com/internship/detail/chemical-engineering-biotechnology-internship-in-multiple-locations-at-mpower-urja1772548790,https://internshala.com/internship/detail/chemical-engineering-biotechnology-internship-in-multiple-locations-at-mpower-urja1772548790,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Finance & Accounting,Standard Oil Corporation,"Pune, Mumbai, Virar",Internship,https://internshala.com/internship/detail/finance-accounting-internship-in-multiple-locations-at-standard-oil-corporation1772604285,https://internshala.com/internship/detail/finance-accounting-internship-in-multiple-locations-at-standard-oil-corporation1772604285,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Data Management And Client Coordination,Dot And Doc Services LLP,"Pune, Pimpri-Chinchwad (Hybrid)",Internship,https://internshala.com/internship/detail/data-management-and-client-coordination-internship-in-multiple-locations-at-dot-and-doc-services-llp1771921679,https://internshala.com/internship/detail/data-management-and-client-coordination-internship-in-multiple-locations-at-dot-and-doc-services-llp1771921679,Internshala - Internship,0,,3 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Market Research,Nebula Surgical Private Limited,Rajkot (Hybrid),Internship,https://internshala.com/internship/detail/market-research-internship-in-rajkot-at-nebula-surgical-private-limited1773810570,https://internshala.com/internship/detail/market-research-internship-in-rajkot-at-nebula-surgical-private-limited1773810570,Internshala - Internship,0,,5 days ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
Accounting & Bookkeeping,Little Blue Hospitality,Rohtak (Hybrid),Internship,https://internshala.com/internship/detail/part-time-accounting-bookkeeping-internship-in-rohtak-at-little-blue-hospitality1773037029,https://internshala.com/internship/detail/part-time-accounting-bookkeeping-internship-in-rohtak-at-little-blue-hospitality1773037029,Internshala - Internship,0,,2 weeks ago,2026-03-23,21:05:42,hourly,24h,2026-03-23 21:15,,
