title,company,location,job_type,url,link,source,score,skills,posted_at,posted_text,scraped_on,scraped_time,run_profile,job_window,scraped_at,status,notes
"Data Analyst Intern (Excel, SQL, Power BI)",Wake Up Whistle,India,Job,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-wake-up-whistle-4390751143?position=17&pageNum=0&refId=el90AwVb0xNQs9YO%2FPJC4g%3D%3D&trackingId=dB4g9AlhmF%2By65Y6I6%2Fl%2BA%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-wake-up-whistle-4390751143?position=17&pageNum=0&refId=el90AwVb0xNQs9YO%2FPJC4g%3D%3D&trackingId=dB4g9AlhmF%2By65Y6I6%2Fl%2BA%3D%3D,LinkedIn,5,,2026-03-26,20 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
"Data Analyst Intern (Excel, SQL, Power BI)",ArGo Intern,India,Job,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-argo-intern-4390793747?position=59&pageNum=0&refId=el90AwVb0xNQs9YO%2FPJC4g%3D%3D&trackingId=bdsomZ3mOtLbFH9uE6uiPQ%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-intern-excel-sql-power-bi-at-argo-intern-4390793747?position=59&pageNum=0&refId=el90AwVb0xNQs9YO%2FPJC4g%3D%3D&trackingId=bdsomZ3mOtLbFH9uE6uiPQ%3D%3D,LinkedIn,5,,2026-03-27,7 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
"Data Analyst Internship in Panvel, Thane, Navi Mumbai",Envision Next,"Navi Mumbai, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/data-analyst-internship-in-panvel-thane-navi-mumbai-at-envision-next-4391965186?position=13&pageNum=0&refId=el90AwVb0xNQs9YO%2FPJC4g%3D%3D&trackingId=O7GNHrEnqTqcO38uc56ziQ%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-internship-in-panvel-thane-navi-mumbai-at-envision-next-4391965186?position=13&pageNum=0&refId=el90AwVb0xNQs9YO%2FPJC4g%3D%3D&trackingId=O7GNHrEnqTqcO38uc56ziQ%3D%3D,LinkedIn,5,,2026-03-27,9 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
"Data Analyst Internship in Panvel, Thane, Navi Mumbai",Envision Next,"Panvel, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/data-analyst-internship-in-panvel-thane-navi-mumbai-at-envision-next-4391954892?position=9&pageNum=0&refId=el90AwVb0xNQs9YO%2FPJC4g%3D%3D&trackingId=h4Uta1u6Hz3WaVd7hpMQ3w%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-internship-in-panvel-thane-navi-mumbai-at-envision-next-4391954892?position=9&pageNum=0&refId=el90AwVb0xNQs9YO%2FPJC4g%3D%3D&trackingId=h4Uta1u6Hz3WaVd7hpMQ3w%3D%3D,LinkedIn,5,,2026-03-27,9 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
"Data Analyst Internship in Panvel, Thane, Navi Mumbai",Envision Next,"Thane, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/data-analyst-internship-in-panvel-thane-navi-mumbai-at-envision-next-4391974026?position=12&pageNum=0&refId=el90AwVb0xNQs9YO%2FPJC4g%3D%3D&trackingId=TNKYoQAPZc28SpZIISVNHw%3D%3D,https://in.linkedin.com/jobs/view/data-analyst-internship-in-panvel-thane-navi-mumbai-at-envision-next-4391974026?position=12&pageNum=0&refId=el90AwVb0xNQs9YO%2FPJC4g%3D%3D&trackingId=TNKYoQAPZc28SpZIISVNHw%3D%3D,LinkedIn,5,,2026-03-27,9 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Junior Business Analyst,Drona Pay Private Limited,Mumbai,Job,https://internshala.com/job/detail/fresher-junior-business-analyst-job-in-mumbai-at-drona-pay-private-limited1773723555,https://internshala.com/job/detail/fresher-junior-business-analyst-job-in-mumbai-at-drona-pay-private-limited1773723555,Internshala - Job,4,,,1 week ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Junior Business Analyst,Zulitech Solution,Work from home,Job,https://internshala.com/job/detail/fresher-remote-junior-business-analyst-job-at-zulitech-solution1772197934,https://internshala.com/job/detail/fresher-remote-junior-business-analyst-job-at-zulitech-solution1772197934,Internshala - Job,4,,,3 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Junior Data Analyst,DataVinci Private Limited,Work from home,Job,https://internshala.com/job/detail/fresher-remote-junior-data-analyst-job-at-datavinci-private-limited1772696243,https://internshala.com/job/detail/fresher-remote-junior-data-analyst-job-at-datavinci-private-limited1772696243,Internshala - Job,4,,,3 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Business Analyst,ViralChilly,Jaipur,Internship,https://internshala.com/internship/detail/business-analyst-internship-in-jaipur-at-viralchilly1774071602,https://internshala.com/internship/detail/business-analyst-internship-in-jaipur-at-viralchilly1774071602,Internshala - Internship,3,,,6 days ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Business Analyst,Evolko,Lucknow,Internship,https://internshala.com/internship/detail/business-analyst-internship-in-lucknow-at-evolko1773127414,https://internshala.com/internship/detail/business-analyst-internship-in-lucknow-at-evolko1773127414,Internshala - Internship,3,,,2 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Business Analyst Assistant,Ozibook Tech Solutions Private Limited,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-part-time-business-analyst-assistant-internship-at-ozibook-tech-solutions-private-limited1772007360,https://internshala.com/internship/detail/work-from-home-part-time-business-analyst-assistant-internship-at-ozibook-tech-solutions-private-limited1772007360,Internshala - Internship,3,,,3 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst,BNM Business Solutions LLP,Navi Mumbai,Internship,https://internshala.com/internship/detail/data-analyst-internship-in-navi-mumbai-at-bnm-business-solutions-llp1774515588,https://internshala.com/internship/detail/data-analyst-internship-in-navi-mumbai-at-bnm-business-solutions-llp1774515588,Internshala - Internship,3,,,1 day ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst,Envision Next LLP,"Thane, Navi Mumbai, Panvel",Internship,https://internshala.com/internship/detail/data-analyst-internship-in-multiple-locations-at-envision-next-llp1774516977,https://internshala.com/internship/detail/data-analyst-internship-in-multiple-locations-at-envision-next-llp1774516977,Internshala - Internship,3,,,1 day ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst,Zetheta Algorithms Private Limited,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zetheta-algorithms-private-limited1774434968,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zetheta-algorithms-private-limited1774434968,Internshala - Internship,3,,,2 days ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst,Awakn,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-awakn1773659036,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-awakn1773659036,Internshala - Internship,3,,,1 week ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst,JP IT STAFFING LLC,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-part-time-data-analyst-internship-at-jp-it-staffing-llc1771304302,https://internshala.com/internship/detail/work-from-home-part-time-data-analyst-internship-at-jp-it-staffing-llc1771304302,Internshala - Internship,3,,,3 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Football Data Analysts,Ball2Data,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-football-data-analysts-internship-at-ball2data1773723088,https://internshala.com/internship/detail/work-from-home-football-data-analysts-internship-at-ball2data1773723088,Internshala - Internship,3,,,1 week ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Techno Functional Operations/Data Analyst,Alchelyst India Pvt Ltd,Bangalore,Internship,https://internshala.com/internship/detail/techno-functional-operations-data-analyst-internship-in-bangalore-at-alchelyst-india-pvt-ltd1773892952,https://internshala.com/internship/detail/techno-functional-operations-data-analyst-internship-in-bangalore-at-alchelyst-india-pvt-ltd1773892952,Internshala - Internship,3,,,1 week ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Business Analyst,Innovfix Private Limited,Bangalore (Hybrid),Job,https://internshala.com/job/detail/fresher-business-analyst-job-in-bangalore-at-innovfix-private-limited1772776422,https://internshala.com/job/detail/fresher-business-analyst-job-in-bangalore-at-innovfix-private-limited1772776422,Internshala - Job,3,,,3 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Business Analyst,Antano&Harini,Chennai,Job,https://internshala.com/job/detail/business-analyst-job-in-chennai-at-antano-harini1772865767,https://internshala.com/job/detail/business-analyst-job-in-chennai-at-antano-harini1772865767,Internshala - Job,3,,,2 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Business Analyst,Truetribe Advisors,Mumbai,Job,https://internshala.com/job/detail/fresher-business-analyst-job-in-mumbai-at-truetribe-advisors1772691195,https://internshala.com/job/detail/fresher-business-analyst-job-in-mumbai-at-truetribe-advisors1772691195,Internshala - Job,3,,,3 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Business Analyst,SMB Catalyst,Mumbai,Job,https://internshala.com/job/detail/business-analyst-job-in-mumbai-at-smb-catalyst1772736958,https://internshala.com/job/detail/business-analyst-job-in-mumbai-at-smb-catalyst1772736958,Internshala - Job,3,,,3 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Business Analyst,Gluzo,Noida,Job,https://internshala.com/job/detail/fresher-business-analyst-job-in-noida-at-gluzo1773157014,https://internshala.com/job/detail/fresher-business-analyst-job-in-noida-at-gluzo1773157014,Internshala - Job,3,,,2 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst,Mortar Software,"Delhi, Gurgaon, Hyderabad, Navi Mumbai, Mumbai, Noida, Bangalore (Hybrid)",Job,https://internshala.com/job/detail/data-analyst-job-in-multiple-locations-at-mortar-software1774434846,https://internshala.com/job/detail/data-analyst-job-in-multiple-locations-at-mortar-software1774434846,Internshala - Job,3,,,2 days ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst,Amicon Hub Services,Noida,Job,https://internshala.com/job/detail/data-analyst-job-in-noida-at-amicon-hub-services1773049033,https://internshala.com/job/detail/data-analyst-job-in-noida-at-amicon-hub-services1773049033,Internshala - Job,3,,,2 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst,PharmaForceIQ,Work from home,Job,https://internshala.com/job/detail/fresher-remote-data-analyst-job-at-pharmaforceiq1774485014,https://internshala.com/job/detail/fresher-remote-data-analyst-job-at-pharmaforceiq1774485014,Internshala - Job,3,,,1 day ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst,Arcana,Work from home,Job,https://internshala.com/job/detail/fresher-remote-data-analyst-job-at-arcana1769301339,https://internshala.com/job/detail/fresher-remote-data-analyst-job-at-arcana1769301339,Internshala - Job,3,,,3 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst,Navi,Work from home,Job,https://internshala.com/job/detail/remote-data-analyst-job-at-navi1772876947,https://internshala.com/job/detail/remote-data-analyst-job-at-navi1772876947,Internshala - Job,3,,,2 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst,PINscale,Work from home,Job,https://internshala.com/job/detail/fresher-remote-data-analyst-job-at-pinscale1774435087,https://internshala.com/job/detail/fresher-remote-data-analyst-job-at-pinscale1774435087,Internshala - Job,3,,,2 days ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst & Data Science Trainer,Adbizit,Mumbai,Job,https://internshala.com/job/detail/data-analyst-data-science-trainer-job-in-mumbai-at-adbizit1771302793,https://internshala.com/job/detail/data-analyst-data-science-trainer-job-in-mumbai-at-adbizit1771302793,Internshala - Job,3,,,3 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst (Bengali Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-bengali-speaker-job-at-peroptyx1774520032,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-bengali-speaker-job-at-peroptyx1774520032,Internshala - Job,3,,,1 day ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst (English Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-english-speaker-job-at-peroptyx1774518975,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-english-speaker-job-at-peroptyx1774518975,Internshala - Job,3,,,1 day ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst (Gujarati Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-gujarati-speaker-job-at-peroptyx1774519819,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-gujarati-speaker-job-at-peroptyx1774519819,Internshala - Job,3,,,1 day ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst (Kannada Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-kannada-speaker-job-at-peroptyx1774519644,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-kannada-speaker-job-at-peroptyx1774519644,Internshala - Job,3,,,1 day ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst (Malayalam Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-malayalam-speaker-job-at-peroptyx1774520401,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-malayalam-speaker-job-at-peroptyx1774520401,Internshala - Job,3,,,1 day ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst (Marathi Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-marathi-speaker-job-at-peroptyx1774519298,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-marathi-speaker-job-at-peroptyx1774519298,Internshala - Job,3,,,1 day ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst (Odia/Oriya Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-odia-oriya-speaker-job-at-peroptyx1774519133,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-odia-oriya-speaker-job-at-peroptyx1774519133,Internshala - Job,3,,,1 day ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst (Punjabi Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-punjabi-speaker-job-at-peroptyx1774520243,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-punjabi-speaker-job-at-peroptyx1774520243,Internshala - Job,3,,,1 day ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst (Tamil Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-tamil-speaker-job-at-peroptyx1772801982,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-tamil-speaker-job-at-peroptyx1772801982,Internshala - Job,3,,,2 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst (Telugu Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-telugu-speaker-job-at-peroptyx1772802048,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-telugu-speaker-job-at-peroptyx1772802048,Internshala - Job,3,,,2 weeks ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Data Analyst (Urdu Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-urdu-speaker-job-at-peroptyx1774521044,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-urdu-speaker-job-at-peroptyx1774521044,Internshala - Job,3,,,1 day ago,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
Online Data Analyst - Odia,TELUS Digital,Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-online-data-analyst-odia-job-at-telus-digital1772152273,https://internshala.com/job/detail/fresher-remote-part-time-online-data-analyst-odia-job-at-telus-digital1772152273,Internshala - Job,3,,,today,2026-03-27,18:09:19,hourly,24h,2026-03-27 18:27,,
AI-ML / Data Science / DSA / Python / Business Analyst Trainer ( FULL TIME/PART TIME ),ENCODE AI,"Indore, Madhya Pradesh, India",Job,https://in.linkedin.com/jobs/view/ai-ml-data-science-dsa-python-business-analyst-trainer-full-time-part-time-at-encode-ai-4390703982?position=26&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=VH8dPlXaOCehGWLVVJY0Cg%3D%3D,https://in.linkedin.com/jobs/view/ai-ml-data-science-dsa-python-business-analyst-trainer-full-time-part-time-at-encode-ai-4390703982?position=26&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=VH8dPlXaOCehGWLVVJY0Cg%3D%3D,LinkedIn,3,,2026-03-27,30 minutes ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Advanced Data Analyst,NNE,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/advanced-data-analyst-at-nne-4391578700?position=29&pageNum=0&refId=WCFBTDK8IHcYvtHEd4Btfw%3D%3D&trackingId=yAC9OCgJFYnmtShNfYlJqQ%3D%3D,https://in.linkedin.com/jobs/view/advanced-data-analyst-at-nne-4391578700?position=29&pageNum=0&refId=WCFBTDK8IHcYvtHEd4Btfw%3D%3D&trackingId=yAC9OCgJFYnmtShNfYlJqQ%3D%3D,LinkedIn,3,,2026-03-27,6 minutes ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
BUSINESS ANALYST L3,Wipro,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-l3-at-wipro-4391137408?position=35&pageNum=0&refId=8%2FenLEcfCmIWUnn3dVuEuQ%3D%3D&trackingId=TivjcItREbPJH%2BjcDIaS%2Fg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-l3-at-wipro-4391137408?position=35&pageNum=0&refId=8%2FenLEcfCmIWUnn3dVuEuQ%3D%3D&trackingId=TivjcItREbPJH%2BjcDIaS%2Fg%3D%3D,LinkedIn,3,,2026-03-26,18 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
BUSINESS ANALYST L4,Wipro,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-l4-at-wipro-4391574744?position=14&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=dsAQCZ4KVR6zBLfzU2N2bQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-l4-at-wipro-4391574744?position=14&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=dsAQCZ4KVR6zBLfzU2N2bQ%3D%3D,LinkedIn,3,,2026-03-27,26 minutes ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
BUSINESS ANALYST L4,Wipro,"Pune Division, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/business-analyst-l4-at-wipro-4391556618?position=17&pageNum=0&refId=DfsEqQ%2FGEo6JMVIkAVk86w%3D%3D&trackingId=2JxxfMLysAbWYR%2BeMmQajA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-l4-at-wipro-4391556618?position=17&pageNum=0&refId=DfsEqQ%2FGEo6JMVIkAVk86w%3D%3D&trackingId=2JxxfMLysAbWYR%2BeMmQajA%3D%3D,LinkedIn,3,,2026-03-27,2 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
BUSINESS ANALYST L5,Wipro,"Pune Division, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/business-analyst-l5-at-wipro-4391577584?position=13&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=vHZB8x%2FyrrjkwFsUlzHJcA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-l5-at-wipro-4391577584?position=13&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=vHZB8x%2FyrrjkwFsUlzHJcA%3D%3D,LinkedIn,3,,2026-03-27,26 minutes ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,TIGI HR,"Ahmedabad, Gujarat, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-tigi-hr-4390917828?position=35&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=ISFlUhMNTJgVn%2FcXtZNBPA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-tigi-hr-4390917828?position=35&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=ISFlUhMNTJgVn%2FcXtZNBPA%3D%3D,LinkedIn,3,,2026-03-27,2 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
